1431303393487, StartCollection
1431303425335, StartLift, LowBarSquat
1431303445415, StopLift
1431303485572, StartLift, LowBarSquat
1431303507779, StopLift
1431303551493, StartLift, LowBarSquat
1431303572283, StopLift
1431303627155, StartLift, LowBarSquat
1431303647493, StopLift
1431303718032, StartLift, LowBarSquat
1431303738222, StopLift
1431303813841, StartLift, LowBarSquat
1431303832885, StopLift
1431303881139, StartLift, LowBarSquat
1431303901227, StopLift
1431303938453, StartLift, LowBarSquat
1431303957867, StopLift
1431304003588, StartLift, LowBarSquat
1431304022412, StopLift
1431304056989, StartLift, LowBarSquat
1431304077195, StopLift
1431304087840, StopCollection
