239999999, 0, 0, 0, 0, 0.0, 0.0, 1.5200725107932738, 1.2764772745413369, 1.7313745338139543, 46.0465386948039, 0.5202841368837431, 0.11103885681388732, 0.16968086687224598, 0.11953616239592606, 0.038083673346469664, 0.016577232159134748, 0.012156139053891957, 0.006978865455217014, 0.004550271347151393, 0.001113795672333208, -0.011172337884050183, -1.253710126288848, 1.2308720352004499, 1.5201135678636528, 0.04682297732927715, 0.04682297732927715, 2.310745259203164, 0.0021923912059780017, 0.0021923912059780017
439999999, 0, 0, 0, 0, 0.0, 0.0, 1.5211138304104304, 1.385287707324856, 1.6498016281030414, 50.08566883389753, 0.49724390713461525, 0.1309964924740275, 0.170136447193076, 0.12327685394085969, 0.04134658347051706, 0.013809433944356934, 0.011716602409099894, 0.006427255235231356, 0.004130576159997817, 9.158480382179319E-4, -0.009764028989763217, -1.363789760118901, 1.3453649275903936, 1.521145167736467, 0.0432816563222701, 0.0432816563222701, 2.313882621328004, 0.0018733017739991037, 0.0018733017739991037
639999999, 0, 0, 0, 0, 0.0, 0.0, 1.5118403665046822, 1.4553436904760595, 1.5708785675811845, 53.400140824504874, 0.49678730509978597, 0.12562645830123378, 0.16866644603346692, 0.1246656544567924, 0.04109601949085229, 0.017225782819106493, 0.012031329174032851, 0.007110035773332517, 0.0050380549829287975, 0.0017529138684676344, -0.009449515107896236, -1.3792555706191747, 1.3235510027065784, 1.5118698975536173, 0.5146108145210782, 0.5146108145210782, 2.2857505871287853, 0.26482429042204747, 0.26482429042204747
839999999, 0, 2, 0, 2, -0.3011531821564454, -0.3011531821564454, 1.4964739613422942, 1.6755747716512555, 1.2996853884806445, 55.37296678227534, 0.5167334943438074, 0.12176282657829632, 0.16245399112194922, 0.11993798524862219, 0.036418855184599794, 0.015079163772319703, 0.01229488896352177, 0.007206525233514875, 0.005681780912055853, 0.0024304886413128125, -0.008511068774755109, -1.2766795115001621, 1.161510796522539, 1.4964981641375938, 1.1765199073512336, 1.1765199073512336, 2.239506755267189, 1.3841990923937555, 1.3841990923937555
1039999999, 0, 2, 0, 0, -0.21198932778603968, -0.21198932778603968, 1.4756529822279536, 1.8431594137254739, 0.9888088995368247, 55.13982923398682, 0.5156313064127793, 0.11815247388817768, 0.16545564971801233, 0.1187925351398051, 0.0379431976213974, 0.014855049827145025, 0.01216610705737308, 0.007650051356890726, 0.006400878569600164, 0.0029527504088193136, -0.007777820008746039, -1.0180988500755916, 0.965164731986055, 1.4756734796161182, 1.5507557326017902, 1.5507557326017902, 2.177612218442342, 2.4048433421973154, 2.4048433421973154
1239999999, 0, 3, 0, 2, -0.16462007146625157, -0.16462007146625157, 1.4448489591595448, 1.8643081884325867, 0.8500389074147937, 53.44049792902915, 0.4992300966641903, 0.12364644685534544, 0.16591469893295202, 0.11721601921900052, 0.04031929574681031, 0.016557190402974806, 0.014300842395412612, 0.009381526533606717, 0.00888515518744036, 0.004548728062266707, -0.006496630916933857, -0.8792253856909036, 0.8358471479626531, 1.4448635648384558, 1.6531170475081371, 1.6531170475081371, 2.0876307209976903, 2.7327959727620206, 2.7327959727620206
1439999999, 0, 3, 1, 2, -0.12401340433127053, -0.12401340433127053, 1.403637623853977, 1.8493200828580534, 0.7374270308366792, 50.48367297513709, 0.48661814243911233, 0.12837662842338193, 0.1639824315063488, 0.12113361193145261, 0.040805580672668325, 0.018687696191720404, 0.01506697440432548, 0.010157248774032093, 0.009960273546880605, 0.005211412110077456, -0.0057702792596290384, -0.761430818928221, 0.7250048519570199, 1.4036494844586993, 1.691268843856887, 1.691268843856887, 1.9702318752211725, 2.8603903022010115, 2.8603903022010115
1639999999, 0, 3, 1, 2, -0.0914892652163877, -0.09647598349142594, 1.3555785722413514, 1.8169352256311946, 0.6295015575199953, 46.61328162423056, 0.49906521362783374, 0.11310963512285585, 0.16139110445001728, 0.12366398055153999, 0.04080990842661864, 0.018370656275904937, 0.015463917067156097, 0.011001408939043717, 0.011162252652624534, 0.005961922886404866, -0.005381788766087847, -0.6492679776025558, 0.6179420135396221, 1.3555892553315054, 1.700743370725474, 1.700743370725474, 1.8376222291702253, 2.8925280130666473, 2.8925280130666473
1839999999, 0, 2, 2, 0, -0.06535740102489922, -0.06535740102489922, 1.2951224652614535, 1.7633059366798531, 0.5177651998329336, 41.593384631222314, 0.48731251752725646, 0.11350572426611054, 0.16728234956576304, 0.12228688185201667, 0.04337052277220878, 0.017241114638587435, 0.017281576547402686, 0.012219854341904082, 0.01264801213602525, 0.006851446352725287, -0.004183013549709665, -0.534087609263864, 0.5090352853802541, 1.2951292204360387, 1.6832384493095487, 1.6832384493095487, 1.6773596976272613, 2.8332916772340138, 2.8332916772340138
2039999999, 0, 6, 0, 3, -0.04486473387087669, -0.06121650751025657, 1.2240435448073932, 1.687975595157246, 0.4106964187154884, 35.62603947228085, 0.45813477075100884, 0.132827451702162, 0.17135183432348564, 0.11897718555503821, 0.04346891721649933, 0.020909626729568212, 0.017759175890658445, 0.01381449689395771, 0.014683018005260907, 0.008073522932360033, -0.003331970133509374, -0.4229867601927679, 0.40275091537622626, 1.2240480797785769, 1.6358279384474046, 1.6358279384474046, 1.4982937016096214, 2.6759330442050855, 2.6759330442050855
2239999999, 0, 9, 0, 7, -0.027605356983249275, -0.048872021091276203, 1.136760700709325, 1.5849609915529808, 0.3032626877154665, 28.575129349136628, 0.43711638298189054, 0.1354854983222676, 0.17676642907867474, 0.12207666803310854, 0.04459709943898945, 0.021613117264599146, 0.020780415446853353, 0.015459128682761955, 0.016790257246251515, 0.009315003504603292, -0.0022024855680199476, -0.31191465798440454, 0.2974666385278605, 1.1367628343765608, 1.555081273100818, 1.555081273100818, 1.2922297416198323, 2.4182777659488606, 2.4182777659488606
2439999999, 0, 11, 0, 11, -0.009320941169711206, -0.04083366946825644, 1.0336534075973376, 1.453938301921417, 0.19826762192503933, 20.658330378694988, 0.4371661440321245, 0.11609639325396567, 0.17309684177207255, 0.1355391444100069, 0.05175613126352848, 0.020527646603826215, 0.02074880566245626, 0.016630304823383187, 0.018274593938695537, 0.010163994239940405, -0.0018526429367958796, -0.20310436573418944, 0.19307428196017626, 1.0336550678652134, 1.4400546615366425, 1.4400546615366425, 1.0684427993234389, 2.073757428213414, 2.073757428213414
