79999999, placeholderLiftType, 21
479999999, placeholderLiftType, 21
879999999, placeholderLiftType, 21
1279999999, placeholderLiftType, 9
1679999999, placeholderLiftType, 8
2079999999, placeholderLiftType, 3
2479999999, placeholderLiftType, 4
2879999999, placeholderLiftType, 2
3279999999, placeholderLiftType, 2
3639999999, placeholderLiftType, 2
4039999999, placeholderLiftType, 3
4399999999, placeholderLiftType, 2
4799999999, placeholderLiftType, 6
5199999999, placeholderLiftType, 10
5599999999, placeholderLiftType, 12
5999999999, placeholderLiftType, 8
6399999999, placeholderLiftType, 2
6799999999, placeholderLiftType, 0
7199999999, placeholderLiftType, 0
7599999999, placeholderLiftType, 4
7999999999, placeholderLiftType, 5
8399999999, placeholderLiftType, 5
8799999999, placeholderLiftType, 6
9199999999, placeholderLiftType, 5
9599999999, placeholderLiftType, 6
9999999999, placeholderLiftType, 5
10399999999, placeholderLiftType, 6
10799999999, placeholderLiftType, 6
11199999999, placeholderLiftType, 5
11599999999, placeholderLiftType, 6
11999999999, placeholderLiftType, 5
12399999999, placeholderLiftType, 6
12799999999, placeholderLiftType, 5
13199999999, placeholderLiftType, 6
13599999999, placeholderLiftType, 5
13999999999, placeholderLiftType, 6
14399999999, placeholderLiftType, 5
14799999999, placeholderLiftType, 6
15199999999, placeholderLiftType, 5
15599999999, placeholderLiftType, 5
15999999999, placeholderLiftType, 6
16399999999, placeholderLiftType, 5
16799999999, placeholderLiftType, 6
17199999999, placeholderLiftType, 5
17599999999, placeholderLiftType, 6
17999999999, placeholderLiftType, 5
18399999999, placeholderLiftType, 6
18799999999, placeholderLiftType, 5
19199999999, placeholderLiftType, 5
19599999999, placeholderLiftType, 5
19999999999, placeholderLiftType, 5
20399999999, placeholderLiftType, 6
20799999999, placeholderLiftType, 5
21199999999, placeholderLiftType, 5
21599999999, placeholderLiftType, 5
21999999999, placeholderLiftType, 5
22399999999, placeholderLiftType, 1
22799999999, placeholderLiftType, 1
23159999999, placeholderLiftType, 1
23559999999, placeholderLiftType, 0
23959999999, placeholderLiftType, 0
24359999999, placeholderLiftType, 1
24759999999, placeholderLiftType, 12
25159999999, placeholderLiftType, 16
25559999999, placeholderLiftType, 13
25959999999, placeholderLiftType, 8
26319999999, placeholderLiftType, 9
26719999999, placeholderLiftType, 4
27119999999, placeholderLiftType, 6
27519999999, placeholderLiftType, 3
27879999999, placeholderLiftType, 4
28279999999, placeholderLiftType, 4
28639999999, placeholderLiftType, 5
28999999999, placeholderLiftType, 2
29359999999, placeholderLiftType, 4
29759999999, placeholderLiftType, 4
30159999999, placeholderLiftType, 4
30559999999, placeholderLiftType, 8
30959999999, placeholderLiftType, 5
31359999999, placeholderLiftType, 11
