1427698217281059000, 0, 7, 1, 0, 0.38422745493009475, 0.38422745493009475, 2.163824846460943, 2.38393610852581, 1.936075129680665, 13.122704294104187, 0.36886819241567226, 0.14106391092352163, 0.11837814572091404, 0.11421079184950185, 0.08851035618295865, 0.04355700694370374, 0.0389194886759078, 0.0315204706359391, 0.035237307407894665, 0.019734329243986413, -0.005723621664881285, -0.36756829089436294, 0.3138970061875129, 2.1638324163406666, 2.3579308463869126, 2.3579308463869126, 4.682170726006687, 5.559837876342901, 5.559837876342901
239999999, 0, 4, 2, 0, 0.23970520946801957, 0.04029147542725764, 2.1297579797886117, 1.8258525649684185, 2.3053507251592893, 11.295532369354733, 0.5084675681093422, 0.1414847426243855, 0.10457705561803927, 0.06323169046916369, 0.06212900822660333, 0.02470293252183945, 0.027637759482085144, 0.02405217484777606, 0.027869839484317593, 0.01584722861644768, 0.044386736144586166, 0.34978678550805226, -0.2341853529630394, 2.1302204662472937, 1.7787748802537198, 1.7787748802537198, 4.537839234818837, 3.1640400746216355, 3.1640400746216355
439999999, 0, 5, 2, 2, 0.22823145182227342, -0.014706708297689027, 2.3129754831738305, 2.2507112891571825, 2.3115996454346925, 19.568931922600964, 0.5200115047698096, 0.15189288071997187, 0.08852997971241505, 0.05854957768541956, 0.054931343743182114, 0.03631204647584704, 0.02858470061921433, 0.022369603887044166, 0.024878074251374793, 0.013940288135721055, 0.038667324574444537, 0.8856354712206936, -0.8030788632889346, 2.3132986724054803, 2.0415030539951444, 2.0415030539951444, 5.351350747752957, 4.167734719471502, 4.167734719471502
639999999, 0, 4, 2, 0, 0.22596196454434458, 0.22596196454434458, 2.413658194656053, 2.3761304322243326, 2.4505378664689412, 31.911508568113955, 0.5510437565485988, 0.14431761998807371, 0.0930278687628894, 0.0619007229495305, 0.052217699343928045, 0.028768050043786977, 0.02162637361861826, 0.017161496771608765, 0.01917205233333347, 0.010764359639632515, -0.01934622946699588, -1.240187846872489, 1.170264266658643, 2.4137357264673582, 2.0231582060430426, 2.0231582060430426, 5.8261201572249055, 4.093169126679302, 4.093169126679302
839999999, 0, 3, 3, 0, 0.20683794583098583, 0.20683794583098583, 2.3881631219442196, 2.229216283979984, 2.5527054654555115, 46.49034259700836, 0.5615556597559468, 0.1612059184062587, 0.0760857729980215, 0.081083148564308, 0.05377104326146017, 0.02035936336664128, 0.01491343495368126, 0.010934698490607325, 0.012830107288851075, 0.007260852914224028, -0.007161408625062299, -1.3590041364550443, 1.3388638188580646, 2.388173859413895, 1.7597092994572747, 1.7597092994572747, 5.703374382787857, 3.096576818596412, 3.096576818596412
1039999999, 0, 3, 1, 0, 0.21020055990714115, 0.21020055990714115, 2.375793947067535, 2.1844058706318235, 2.5704538461091553, 56.18862682431484, 0.5905325391570657, 0.1481723198913512, 0.0820929032313936, 0.08565196884239691, 0.055290576755948964, 0.02121598898728493, 0.007114837452152153, 0.0043790514412949295, 0.003680611515225045, 0.0018692027258867523, 0.0019623160585158688, -1.4456679961269814, 1.4630997877096987, 2.3757947574668674, 1.621078814448666, 1.621078814448666, 5.64440072960705, 2.627896522654293, 2.627896522654293
1239999999, 0, 6, 1, 3, 0.14384856121279518, 0.14384856121279518, 2.402296062434884, 2.081783336296615, 2.693581127995935, 52.557823985331815, 0.5371152384446245, 0.13178808398936326, 0.08660102850765453, 0.09921737234651543, 0.05092943009980981, 0.029837234111170882, 0.018059572980063367, 0.01640332713655055, 0.019131208322751284, 0.010917504061496278, 0.013500399997214479, -1.312293894807481, 1.3931499471351696, 2.402333996843535, 1.6149564027684569, 1.6149564027684569, 5.771208632390234, 2.6080841828428345, 2.6080841828428345
1439999999, 0, 6, 0, 4, 0.0748523130641402, 0.06908909142949302, 2.3567232267318987, 2.0402159070448875, 2.6505027744135323, 52.58678740286774, 0.5511248721562216, 0.16060580341588107, 0.11617147306493214, 0.08196357075222818, 0.05152493719180377, 0.020472024788303136, 0.007792268662720352, 0.003750146366006463, 0.004253168558757154, 0.0023417350431461166, -0.006369928583166944, -1.2712996478522185, 1.2366595710296593, 2.35673183527693, 1.5976125027739931, 1.5976125027739931, 5.554184943407768, 2.552365709019782, 2.552365709019782
1639999999, 0, 7, 0, 4, 0.25101035074858513, 0.12644219089904365, 2.4048927361247054, 2.127308805581082, 2.6249396280517336, 60.956449964891384, 0.5413074185235497, 0.10337661216861349, 0.11500005485897184, 0.0570981754647018, 0.07972952762938662, 0.017592495056817443, 0.02633113110769616, 0.021389870528876687, 0.024332892101844705, 0.013841822559541797, -0.031150816731078577, -1.3880414909800634, 1.2686385641261113, 2.4050944774890626, 1.6111688197920555, 1.6111688197920555, 5.784479445648386, 2.595864965870125, 2.595864965870125
1839999999, 0, 5, 3, 0, 0.22849333179848452, 0.21084044860976517, 2.5197491089907533, 2.248866805146399, 2.7507739394816038, 71.28484179615593, 0.5428499684278432, 0.16397951410983053, 0.10103133039989724, 0.06028893014796768, 0.06077384925497089, 0.030874645908763314, 0.016158415149469387, 0.010058807643035302, 0.009230110642174539, 0.004754428316048555, -0.02646546765022186, -1.5278309183766088, 1.4338006976206765, 2.5198880914115294, 1.632275191613914, 1.632275191613914, 6.349835993237639, 2.66432230115824, 2.66432230115824
