239999999, 0, 1.11989614561289, -0.03946836785827, -0.106036351700789, -0.242685133527223, -0.231706292526608, 0.0960197522971648, 0.120606641253263, 0.0966992823479481, 0.138440458039435, 0.143925614397195, 0.197064731585501, 0.12583469771007, 0.0845660924746186, 0.0436642672873098, 0.033781586252821, 0.0154166286518384, 0.000151968494320663, 0.0960198725558004, 47.9274918270393, 0.0398391866941798, 
439999999, 0, 1.70478942288758, -0.713401798275924, -0.616963398942487, -0.210161795840473, 0.335737570171301, 0.0470441458014186, 0.186196435386811, 0.211727279647939, 0.174650033580849, 0.164395448664122, 0.123118320141994, 0.0558979067999216, 0.0304800920527155, 0.0198702789122746, 0.0216150149483524, 0.0120491898650219, 0.000482171457790308, 0.0470466167061973, 2.91912822333595, 0.0617109911069117, 
639999999, 0, 2.25948062840243, -0.718599134281565, -1.0066840840261, -0.722042416758627, 0.687845006663864, 0.0489376955770406, 0.242385850006933, 0.193389718308892, 0.1917004519244, 0.152453356752832, 0.150009057792775, 0.0520543152034008, 0.0146781368808523, 0.00139468724999931, 0.00122627900569697, 0.000708146874219278, 0.000735614783109662, 0.0489432240202893, 3.2287248575017, 0.0595343764158911, 
839999999, 0, 2.34002529256568, -0.484520197619674, -1.04795860022494, -0.733580092489251, 0.426033597768176, 0.0482834843032819, 0.243399939407276, 0.182666385946133, 0.169184663030163, 0.146845976839538, 0.156358413344795, 0.0558189582638865, 0.0188055556509248, 0.00900620325295874, 0.0113795801507166, 0.00653432411360834, 0.0000168856687074304, 0.0482834872559044, 3.42723790507902, 0.0581299046473291, 
1039999999, 0, 2.39809232659243, -0.576020495398143, -1.07240598183597, -0.653793283675793, 0.404127434317476, 0.0478044722632388, 0.250730673739451, 0.185479020665642, 0.166690704415552, 0.152266520296791, 0.147859974119114, 0.0658212683029666, 0.0138052527414011, 0.00608159698946799, 0.00707603639351208, 0.0041889523361039, -0.0000438226686105905, 0.0478044923494963, 3.56606288072835, 0.0567309510160627, 
1239999999, 0, 2.60898941880347, -0.511617498523549, -1.02724715867056, -0.943620878822494, 0.373496117213131, 0.0481819319016147, 0.251777237907074, 0.183404289560179, 0.165420364224955, 0.152466128661688, 0.150808899326539, 0.0733674436276656, 0.0109825519523142, 0.00333723858361178, 0.00526012319235755, 0.00317572296361576, 0.000176588541273399, 0.0481822555022567, 3.48113592392783, 0.0572924942178036, 
1439999999, 0, 3.06089173149265, -0.0882834047147826, -1.017725170837, -1.49690757770479, 0.0420244217639196, 0.0487097896740934, 0.257635154717076, 0.177888994061225, 0.165977058433306, 0.147677772520507, 0.149816982718576, 0.0757955825083399, 0.0161754299638771, 0.00370904673357232, 0.00345713323554393, 0.00186684510797694, 0.000114122519057254, 0.0487099233631482, 3.29430494609598, 0.0594861584442105, 
1639999999, 0, 3.10108810102912, 0.133469708323933, -1.10716274433127, -1.47989119122438, -0.147503873797401, 0.0481362841936079, 0.238665647804363, 0.173624389708245, 0.166567190427705, 0.140567979546633, 0.148119087487924, 0.073691234289051, 0.0211331615063314, 0.0133680019979973, 0.0155237423669956, 0.00873956486475442, -0.000447040440837953, 0.0481383599754243, 3.56805111450433, 0.0569585850616992, 
1839999999, 0, 2.52373211773773, -0.343713655991871, -1.0065013111379, -0.976903060490239, 0.303385909882284, 0.0486889773342004, 0.246405529415898, 0.200468661746892, 0.164672329606267, 0.140054705760793, 0.147495911706588, 0.0796307453856191, 0.0117358616627369, 0.00459927830389891, 0.00333881741074886, 0.00159815900055797, 0.0000746544626976479, 0.0486890345677452, 3.63168694372681, 0.0586909091574195, 
2039999999, 0, 2.58584961026109, -0.967338164426388, -0.94531597328118, -0.991513328944701, 0.818317856391182, 0.0532542599026836, 0.249287917856812, 0.1592006107406, 0.188295795108235, 0.142466213368685, 0.143486565959889, 0.0682934103332026, 0.0117152936114344, 0.0119063779340201, 0.0158919299052999, 0.00945588518182131, -0.000533740259741326, 0.053256934538588, 4.01522893107538, 0.0599974328636661, 
2239999999, 0, 3.01091247638002, -1.25588212875382, -0.974510792490116, -1.19848785565585, 0.917968300519762, 0.0556172356509755, 0.25615122661227, 0.174999518491436, 0.155593677002515, 0.134813272209438, 0.138469964367582, 0.0688169956585029, 0.0272020659535996, 0.016794937543212, 0.0174579865362457, 0.00970035562519848, -0.000288875322765901, 0.055617985853573, 3.77050451155676, 0.0700332578716532, 
2439999999, 0, 3.31511956057622, -1.39708751456027, -1.10655754199108, -1.37456148179266, 1.06308697776779, 0.0556551955012217, 0.272267662786548, 0.170535200861302, 0.164151433748357, 0.131424022318423, 0.156373030531106, 0.0648047099446199, 0.0163530366124547, 0.00862781844619806, 0.00983807013159685, 0.00562501461939335, -0.000124506659203935, 0.0556553347684424, 3.76172084939857, 0.0683539815579125, 
2639999999, 0, 3.15698526278749, -1.44789284069496, -0.870836506428459, -0.955467285091883, 0.617211369427816, 0.0552719940129478, 0.280116547429963, 0.152504829109763, 0.187797777879615, 0.131138057013908, 0.162632550025766, 0.0675080096561805, 0.0139358529579355, 0.00198876839337282, 0.00155016453220413, 0.000827443001292086, 0.0000893890883474483, 0.0552720662955209, 3.85345209442308, 0.0640834582933867, 
