1427697975845421000, 0, 1, 1, 0, -0.16132940631455855, -0.16132940631455855, 5.432513501325126, 3.608554817521655, 6.737422936121449, 121.90276143893604, 0.5713362884568738, 0.14751141861487013, 0.07764034993883777, 0.030552001885685808, 0.05166829459999252, 0.027800915191884747, 0.0272945906334405, 0.02347553821254112, 0.027223866157389403, 0.015496736308483944, 0.06564103833594644, 3.3962411678070366, -3.1896461134022425, 5.432910057049868, 1.0450646823180123, 1.0450646823180123, 29.5165116879936, 1.092160190228448, 1.092160190228448
239999999, 0, 1, 1, 0, -0.20341752642386257, -0.20341752642386257, 5.629110887370997, 4.026822189886624, 6.838094525793037, 145.5778471917494, 0.5843894264253439, 0.1665968083206036, 0.09958348522454316, 0.04015777682088958, 0.03868164141370106, 0.023885308494580752, 0.020352851679741678, 0.012182691450247472, 0.009835804735039049, 0.004334205435309707, 0.060091388452406476, 3.9606324829484016, -3.7763930582210063, 5.629431619380844, 0.11776902474432266, 0.11776902474432266, 31.690500357284826, 0.013869543189228884, 0.013869543189228884
439999999, 0, 0, 0, 0, 0.0, 0.0, 5.714894844125066, 4.457046798729604, 6.742187213146965, 161.3475708161656, 0.6270623834191256, 0.15544833248442086, 0.09284232134649956, 0.03826094480182163, 0.033820602104655324, 0.019042710085220318, 0.015301081470410803, 0.00901537521897953, 0.0066744298559334265, 0.0025318192129334016, 0.04561887382616108, 4.385986304511602, -4.269516469901592, 5.715076916460219, 0.08903811455635854, 0.08903811455635854, 32.66210416105644, 0.007927785843751227, 0.007927785843751227
639999999, 0, 0, 0, 0, 0.0, 0.0, 5.776590117266024, 4.89145438685907, 6.533749898091913, 177.37126053042596, 0.6195149359245914, 0.13713761517528583, 0.10079785462387861, 0.04633007872794562, 0.03869118375896465, 0.021283230350506794, 0.016938343197599535, 0.009772153550783223, 0.007013361030550937, 0.002521243659893096, 0.051174318803416184, 4.814043611557697, -4.6871364497124635, 5.77681678728004, 0.090308516948857, 0.090308516948857, 33.37161219380049, 0.008155628233501992, 0.008155628233501992
839999999, 0, 0, 0, 0, 0.0, 0.0, 5.8173587173391175, 5.430851926330286, 6.178000481897263, 193.89285186226144, 0.58525778775658, 0.1782825035001843, 0.093907342043439, 0.04970151043414692, 0.040962755070316326, 0.01930124470033021, 0.016429342600763352, 0.009169855699560744, 0.005781588710787367, 0.00120606948389086, 0.047445844208110065, 5.283423766044221, -5.223958217989813, 5.817552196098807, 0.42231434207577995, 0.42231434207577995, 33.843913554334044, 0.17834940352289888, 0.17834940352289888
1039999999, 0, 0, 0, 0, 0.0, 0.0, 5.816727100522746, 5.903795265443324, 5.735761742780427, 210.77934567264046, 0.5676937239448113, 0.1740111427764229, 0.10668417004489737, 0.05383701691975713, 0.040329328803521226, 0.02314631617471823, 0.01702803670737685, 0.009733165580389239, 0.0061771804066227355, 0.001359918641482713, 0.04275030330403397, 5.775017528081242, -5.569537604315524, 5.816884196061356, 1.3705961949077434, 1.3705961949077434, 33.83614175038837, 1.8785339294955847, 1.8785339294955847
1239999999, 0, 0, 0, 0, 0.0, 0.0, 5.7869252593654545, 6.174327946128244, 5.383483600046873, 222.84796784692736, 0.6110776089877287, 0.14916569827503376, 0.0950075456058023, 0.04664437431955453, 0.0399448262772755, 0.02189693140851861, 0.01758221508647733, 0.009845794453548435, 0.006716896776731934, 0.002118108809329052, 0.04047816333365342, 5.452746797147011, -5.2395281674933685, 5.787066825187765, 2.988865223260299, 2.988865223260299, 33.490142439188794, 8.933315322814835, 8.933315322814835
1439999999, 0, 0, 0, 0, 0.0, 0.0, 5.720882223222529, 6.381364989124512, 4.99235267266731, 229.07954986468337, 0.6045423728384672, 0.15231380697405336, 0.1012667841602864, 0.045400099341092987, 0.03992385161330363, 0.01932676841305009, 0.016510614794261906, 0.010005064304683828, 0.007624903881409393, 0.0030857336793910796, 0.03670126569568066, 5.065473062612932, -4.863650077154005, 5.720999947114771, 3.9502364055947887, 3.9502364055947887, 32.72984039488721, 15.604367660086435, 15.604367660086435
1639999999, 0, 0, 0, 0, 0.0, 0.0, 5.620698198860843, 6.615106679864598, 4.433636075592625, 229.77029123288852, 0.599575513899758, 0.15718456352321764, 0.09010246044927049, 0.0526222730219919, 0.036269549833174194, 0.021483369335045906, 0.018061315775280196, 0.011029614802427314, 0.009336399587186845, 0.004334939772646989, 0.033170189656601255, 4.558378656790162, -4.335117478481793, 5.620796073881294, 4.878431955351686, 4.878431955351686, 31.593348504159376, 23.79909834299647, 23.79909834299647
1839999999, 0, 1, 1, 0, -0.24657076043759893, -0.24657076043759893, 5.479639067266013, 6.704484697024687, 3.9202527599490344, 224.53617423522846, 0.5762449145363978, 0.16690725319830024, 0.09655567516502413, 0.052683486658632636, 0.03664433217623535, 0.02313100767853474, 0.018734798569707525, 0.012278366140282814, 0.011223742378740747, 0.00559642349814386, 0.02945775514365281, 4.016870915704775, -3.8284006891930025, 5.47971824703114, 5.420524942890568, 5.420524942890568, 30.027312066846022, 29.38209065649879, 29.38209065649879
2039999999, 0, 1, 1, 0, -0.19303419100111252, -0.19303419100111252, 5.2954186190052335, 6.700752389676811, 3.387357642027972, 213.9940437456521, 0.5995237943038041, 0.14444857008424808, 0.09326177100311833, 0.047226253169349044, 0.039325527998926996, 0.02135149517260268, 0.020493204015710892, 0.013871377360796383, 0.013470594753801059, 0.007027412137641775, 0.02526946879631177, 3.4759908330652283, -3.304584664137298, 5.295478910973074, 5.770389541857046, 5.770389541857046, 28.042096896560572, 33.29739546477317, 33.29739546477317
