239999999, 0, 5, 3, 0, 0.420473475442605, 0.420473475442605, 1, 4.19305252439334, 1.52785522674596, 5.74885014961928, 52.3177862310389, 0.596115553837117, 0.210509254070969, 0.0718120884027501, 0.051472083873048, 0.0314970524604355, 0.00688381197600393, 0.00821661169545923, 0.00768728757626566, 0.0099440595313732, 0.00586219657657757, -0.0158528565329421, 1.46293941275627, -1.55845939500311, 4.19308249207926, 0.343799274641708, 0.343799274641708, 17.5819407853816, 0.118197941244165, 0.118197941244165
439999999, 0, 5, 3, 0, 0.435855599127014, 0.435855599127014, 1, 4.19653041962033, 1.4632006808193, 5.7711238535279, 50.1940003674488, 0.597404136931504, 0.207069637854502, 0.0542843648791742, 0.0566878083801797, 0.0310090689983212, 0.0126646543628671, 0.0123585047542494, 0.0101300474299577, 0.0117085496489248, 0.00668322676031862, -0.0152948324096272, 1.40739407485974, -1.47655642686484, 4.19655829158814, 0.297838269549718, 0.297838269549718, 17.6111014946972, 0.0887076348083706, 0.0887076348083706
639999999, 0, 4, 2, 0, 0.431163682494704, 0.431163682494704, 1, 4.19398932599735, 1.42455880242774, 5.78057937684447, 48.5742592993004, 0.603039617028066, 0.20006493325847, 0.0655989539308038, 0.0575623748338663, 0.0400929919545197, 0.0112125122545633, 0.00765286238084767, 0.00535306357974324, 0.00601066260462977, 0.00341202817449113, -0.00852829298136104, 1.36930272492325, -1.4169704938451, 4.19399799694288, 0.291510343888555, 0.291510343888555, 17.5896191983609, 0.0849782805940237, 0.0849782805940237
839999999, 0, 4, 4, 0, 0.413763868552222, 0.413763868552222, 1, 4.19019378285967, 1.63874032849874, 5.71879596463521, 50.5236564213809, 0.607203298401004, 0.203908687773414, 0.0660075286187345, 0.0571031002767879, 0.0418178091829105, 0.00999264169557664, 0.00441345869142302, 0.0033425789667335, 0.00394205425750681, 0.00226884213590904, -0.00582116952183355, 1.48935463613768, -1.56857778199949, 4.19019782634787, 0.549208381533852, 0.549208381533852, 17.5577578239304, 0.301629846347033, 0.301629846347033
1039999999, 0, 5, 3, 2, 0.411749767468505, 0.411749767468505, 1, 4.18884411665385, 1.81529548619858, 5.66346834433253, 55.0323322368732, 0.604313984970846, 0.205430469152218, 0.066922564036655, 0.0566697191987692, 0.0432955896165603, 0.00855220587012905, 0.00488842958437129, 0.00347034928409033, 0.00410685419685392, 0.00234983408950704, -0.00474132846247706, 1.67533877581933, -1.7201346386822, 4.18884679999414, 0.633557407136844, 0.633557407136844, 17.5464375138211, 0.40139498813796, 0.40139498813796
1239999999, 0, 4, 4, 0, 0.41457132207028, 0.41457132207028, 1, 4.1847008004697, 2.01979097883015, 5.58703025270767, 56.4340564667633, 0.599835591348257, 0.20512607054369, 0.0640129483324398, 0.0576147759272724, 0.0422754033599225, 0.0111139599034393, 0.00636771847607325, 0.00479305563397772, 0.00564146556647714, 0.00321901090845033, -0.00673339059071881, 1.50094674876863, -1.43604075193207, 4.18470621764546, 1.45065844219184, 1.45065844219184, 17.5117661280006, 2.10440991590246, 2.10440991590246
1439999999, 0, 4, 2, 0, 0.415643542096387, 0.415643542096387, 1, 4.17699224633059, 3.28419478150691, 4.9375412021226, 52.452005751174, 0.596419018677954, 0.20337238237568, 0.0662842837661353, 0.0584342904665412, 0.0414382262478923, 0.0113260419950279, 0.00698490397597977, 0.00557565534090234, 0.00647364790350708, 0.00369154925037957, -0.00651212842639796, 0.741535128906553, -0.582577278070891, 4.17699732268558, 3.24175638671576, 3.24175638671576, 17.4473066337225, 10.5089844708124, 10.5089844708124
1639999999, 0, 3, 3, 0, 0.415025633858085, 0.415025633858085, 1, 4.17115591114249, 4.11698230437769, 4.25566544579072, 46.0897243546459, 0.596038933175499, 0.204817333254121, 0.0667436925344037, 0.058638751175983, 0.0418114590828916, 0.00931236024092012, 0.00705647160900465, 0.00555357226423526, 0.00638720177266373, 0.00364022489027779, -0.00832669022125212, -0.184152456766261, 0.200312803226438, 4.17116422223208, 4.11062015380345, 4.11062015380345, 17.3986109688289, 16.8971980488551, 16.8971980488551
1839999999, 0, 3, 3, 0, 0.414247668355656, 0.414247668355656, 1, 4.16538033061625, 4.19138043767313, 4.17069704548424, 40.457289819463, 0.593507047588075, 0.205419614080002, 0.0655609638637011, 0.0584615170617639, 0.0417832846416631, 0.0119860835493679, 0.00734620570168288, 0.00566582509886721, 0.00653876153486892, 0.00373069688000748, -0.00850925364475833, -0.226858877176803, 0.0984223422139243, 4.16538902217816, 4.19038302378506, 4.19038302378506, 17.3504657060823, 17.559309886026, 17.559309886026
2039999999, 0, 3, 3, 0, 0.413690949270643, 0.413690949270643, 1, 4.15976305821257, 4.43893480946204, 3.89478663534358, 35.5297892572132, 0.591977049489373, 0.206238555870722, 0.0664209719725045, 0.0590570730232806, 0.0425928501037664, 0.0109175740383449, 0.007273960730511, 0.0054806995444215, 0.0063925004186739, 0.00364876480840184, -0.00713870152205535, 0.122336589607023, -0.204858547978048, 4.15976918368429, 4.43577646611828, 4.43577646611828, 17.3036796615294, 19.6761128573687, 19.6761128573687
2239999999, 0, 4, 4, 0, 0.413478912578904, 0.413478912578904, 1, 4.15339493510664, 4.60154730344856, 3.68687105350483, 31.2590753907606, 0.591850170407454, 0.205024134727867, 0.0665353716132418, 0.0599175730153186, 0.0436842621788348, 0.0110531318572735, 0.00688508147658015, 0.00530442605785921, 0.00620567763239865, 0.00354017103317183, -0.00700321894585024, 0.00398230172561618, 0.0950361345912186, 4.15340083931772, 4.60165575073485, 4.60165575073485, 17.2507385320451, 21.1752356482711, 21.1752356482711
2439999999, 0, 4, 4, 0, 0.407428315420078, 0.407428315420078, 1, 4.14780681657219, 5.50318989847093, 2.09445549756452, 31.2276626127486, 0.592007075235162, 0.206526627143633, 0.0654923415796798, 0.0603338472561605, 0.0438231948389473, 0.0111161360159344, 0.00639341796738606, 0.0050448616241057, 0.00589518664991547, 0.00336731168907633, -0.00751920964305021, -0.910416382908692, 1.05371097227372, 4.14781363203753, 5.39807507151119, 5.39807507151119, 17.2043579261164, 29.1392144776705, 29.1392144776705
2639999999, 0, 5, 2, 0, 0.403539725299106, 0.403539725299106, 1, 4.14133704360857, 5.70063886524105, 1.44072919765687, 38.1553493569335, 0.590891495584651, 0.20904807777354, 0.0676131844236149, 0.0601866810155538, 0.0435974308184817, 0.0107361459959265, 0.0054890551439613, 0.00443399547094191, 0.00509459346572807, 0.00290934030760032, -0.00444738008018805, -1.30035025503935, 1.19114982089604, 4.14133943162766, 5.57131846809933, 5.57131846809933, 17.1506922879541, 31.0395894729846, 31.0395894729846
