11, 1416347773380293559, -0.17990112, 0.31471252, -0.87854004, 0.3110199, -1.0
3, 1416347773381636332, 144.0, -41.675476, -9.272766
9, 1416347773383009623, 1.1801, -6.5206, 7.2289
10, 1416347773384535502, -0.010681152, 0.023452759, 0.037002563
1, 1416347773400984000, 0.89827454, -6.2714615, 7.7163625
4, 1416347773401961000, 0.49193066, 0.25642273, 0.4663929
11, 1416347773420881938, -0.1763916, 0.31263733, -0.87916565, 0.31336975, -1.0
3, 1416347773423048686, 144.0, -41.321487, -8.748703
9, 1416347773425368022, 1.1201, -6.4751997, 7.2791
10, 1416347773427748393, -0.022628784, 0.02078247, 0.04458618
1, 1416347773440901000, 1.1089643, -6.5635543, 7.294983
4, 1416347773441847000, -0.017021552, -0.008934901, 0.3663429
11, 1416347773460432719, -0.1759491, 0.31311035, -0.8785248, 0.31492615, -1.0
3, 1416347773461561869, 143.0, -41.376022, -8.5794525
9, 1416347773462599467, 1.0977, -6.4823, 7.2763996
10, 1416347773463759135, 0.0011444092, -0.008285522, 0.0018920898
1, 1416347773480879000, 1.0371382, -6.4821515, 7.6062293
4, 1416347773481947000, -0.034417205, -0.05676968, 0.14014179
11, 1416347773500197123, -0.17565918, 0.31288147, -0.8783722, 0.31570435, -1.0
3, 1416347773501509379, 143.0, -41.346466, -8.506226
9, 1416347773502821635, 1.0889, -6.4783998, 7.2809997
10, 1416347773504194926, -0.005279541, -3.8146973E-4, 0.03315735
1, 1416347773520949000, 1.1089643, -6.4677863, 7.4817305
4, 1416347773521925000, -0.29105636, -0.21768925, -0.12520823
11, 1416347773540327738, -0.17704773, 0.3133545, -0.8780823, 0.31529236, -1.0
3, 1416347773541639994, 143.0, -41.450577, -8.697464
9, 1416347773542952250, 1.1113, -6.4918, 7.2658
10, 1416347773544325541, -2.4414063E-4, 0.002456665, 0.022018433
11, 1416347773620039652, -0.18241882, 0.31781006, -0.87568665, 0.31440735, -1.0
3, 1416347773620894145, 144.0, -42.170822, -9.291107
9, 1416347773621809672, 1.1733, -6.5836997, 7.1727
10, 1416347773622664164, 0.009063721, -0.01991272, -0.002670288
1, 1416347773641005000, 1.3148656, -6.8221283, 6.916699
4, 1416347773642012000, -0.53031725, -0.1916197, -0.007758226
11, 1416347773661055277, -0.18460083, 0.32029724, -0.87446594, 0.31402588, -1.0
3, 1416347773663222025, 144.0, -42.54254, -9.508347
9, 1416347773665541361, 1.1934999, -6.6306996, 7.1257997
10, 1416347773667769145, 0.012374878, -0.019515991, -0.021331787
1, 1416347773681807000, 1.199944, -6.9083195, 7.0507746
4, 1416347773682966000, -0.1866694, -0.0654773, -0.06430823
11, 1416347773700789164, -0.18544006, 0.32144165, -0.8739929, 0.31365967, -1.0
3, 1416347773702925395, 144.0, -42.706345, -9.596878
9, 1416347773705122660, 1.2012, -6.6513, 7.1053
10, 1416347773707411479, -1.373291E-4, -0.02619934, -0.005569458
1, 1416347773721846000, 1.295712, -6.5156703, 7.1704845
4, 1416347773722975000, 0.030832803, -0.0045696753, -0.12955824
11, 1416347773740736674, -0.1856842, 0.32081604, -0.87438965, 0.3130951, -1.0
3, 1416347773742903422, 144.0, -42.635345, -9.691116
9, 1416347773745100688, 1.2143999, -6.6424, 7.1115
10, 1416347773747389506, 0.008285522, 0.012924194, 0.006011963
1, 1416347773761152000, 1.2669816, -6.501305, 7.189638
4, 1416347773762221000, -0.0126617635, -0.035004452, -0.14260824
11, 1416347773780562113, -0.18603516, 0.3203125, -0.8746948, 0.31251526, -1.0
3, 1416347773781660746, 144.0, -42.58368, -9.794754
9, 1416347773782637309, 1.2282, -6.6359, 7.1152
10, 1416347773783613871, 0.0039520264, 0.01373291, 0.007583618
1, 1416347773800642000, 1.3483845, -6.716783, 7.0507746
4, 1416347773801527000, -0.13882156, -0.061134905, -0.10345823
11, 1416347773820204447, -0.1869812, 0.32081604, -0.874527, 0.31192017, -1.0
3, 1416347773821547221, 144.0, -42.67215, -9.938522
9, 1416347773822951029, 1.2443, -6.647, 7.1018996
10, 1416347773824446391, 0.010604858, -0.0071105957, -0.005218506
1, 1416347773840956000, 1.2286744, -6.6641107, 7.1465425
4, 1416347773841963000, -0.12575416, -0.048031617, -0.08605932
11, 1416347773860212992, -0.1874237, 0.321167, -0.8744354, 0.31155396, -1.0
3, 1416347773861525248, 144.0, -42.726074, -10.0078125
9, 1416347773862868022, 1.2518, -6.6537, 7.0943
10, 1416347773864241313, -0.0023651123, -0.0010528564, 0.0053253174
1, 1416347773880720000, 1.1951555, -6.72636, 7.1704845
4, 1416347773881636000, -0.060513943, -0.048062067, -0.04255823
11, 1416347773900343607, -0.18740845, 0.32118225, -0.8744354, 0.31155396, -1.0
