159999999, placeholderLiftType, 2
559999999, placeholderLiftType, 2
959999999, placeholderLiftType, 4
1359999999, placeholderLiftType, 8
1719999999, placeholderLiftType, 13
2119999999, placeholderLiftType, 15
2519999999, placeholderLiftType, 10
2919999999, placeholderLiftType, 11
3319999999, placeholderLiftType, 11
3719999999, placeholderLiftType, 8
4079999999, placeholderLiftType, 7
4439999999, placeholderLiftType, 6
4799999999, placeholderLiftType, 4
5199999999, placeholderLiftType, 6
5599999999, placeholderLiftType, 5
5999999999, placeholderLiftType, 4
6359999999, placeholderLiftType, 4
6719999999, placeholderLiftType, 4
7119999999, placeholderLiftType, 2
7519999999, placeholderLiftType, 10
7919999999, placeholderLiftType, 17
8319999999, placeholderLiftType, 20
8719999999, placeholderLiftType, 17
9079999999, placeholderLiftType, 17
9479999999, placeholderLiftType, 19
9879999999, placeholderLiftType, 19
10279999999, placeholderLiftType, 17
10679999999, placeholderLiftType, 4
