239999999, placeholderLiftType, 6
639999999, placeholderLiftType, 2
1039999999, placeholderLiftType, 2
1439999999, placeholderLiftType, 5
1839999999, placeholderLiftType, 5
2239999999, placeholderLiftType, 3
2639999999, placeholderLiftType, 2
3039999999, placeholderLiftType, 2
3439999999, placeholderLiftType, 2
3839999999, placeholderLiftType, 3
4239999999, placeholderLiftType, 5
4639999999, placeholderLiftType, 4
5039999999, placeholderLiftType, 1
5439999999, placeholderLiftType, 1
5839999999, placeholderLiftType, 10
6239999999, placeholderLiftType, 8
6639999999, placeholderLiftType, 1
7039999999, placeholderLiftType, 1
7439999999, placeholderLiftType, 1
7839999999, placeholderLiftType, 2
8239999999, placeholderLiftType, 2
8639999999, placeholderLiftType, 3
9039999999, placeholderLiftType, 2
9439999999, placeholderLiftType, 2
9839999999, placeholderLiftType, 3
10239999999, placeholderLiftType, 3
10639999999, placeholderLiftType, 3
11039999999, placeholderLiftType, 8
11439999999, placeholderLiftType, 2
11839999999, placeholderLiftType, 9
12239999999, placeholderLiftType, 6
12639999999, placeholderLiftType, 4
13039999999, placeholderLiftType, 4
13439999999, placeholderLiftType, 3
13839999999, placeholderLiftType, 3
14239999999, placeholderLiftType, 3
14639999999, placeholderLiftType, 0
15039999999, placeholderLiftType, 0
15439999999, placeholderLiftType, 0
15839999999, placeholderLiftType, 1
16239999999, placeholderLiftType, 2
16639999999, placeholderLiftType, 12
17039999999, placeholderLiftType, 14
17439999999, placeholderLiftType, 7
17839999999, placeholderLiftType, 3
18239999999, placeholderLiftType, 4
18639999999, placeholderLiftType, 5
19039999999, placeholderLiftType, 9
19439999999, placeholderLiftType, 7
19839999999, placeholderLiftType, 17
20239999999, placeholderLiftType, 19
20639999999, placeholderLiftType, 17
21039999999, placeholderLiftType, 10
21439999999, placeholderLiftType, 3
21839999999, placeholderLiftType, 6
22239999999, placeholderLiftType, 6
22639999999, placeholderLiftType, 14
23039999999, placeholderLiftType, 9
23439999999, placeholderLiftType, 10
23839999999, placeholderLiftType, 8
24239999999, placeholderLiftType, 6
24639999999, placeholderLiftType, 10
25039999999, placeholderLiftType, 8
25439999999, placeholderLiftType, 5
25839999999, placeholderLiftType, 7
26239999999, placeholderLiftType, 8
26639999999, placeholderLiftType, 7
27039999999, placeholderLiftType, 9
27439999999, placeholderLiftType, 8
27839999999, placeholderLiftType, 16
28239999999, placeholderLiftType, 9
28639999999, placeholderLiftType, 10
29039999999, placeholderLiftType, 9
29439999999, placeholderLiftType, 4
29839999999, placeholderLiftType, 5
30239999999, placeholderLiftType, 7
30639999999, placeholderLiftType, 6
31039999999, placeholderLiftType, 4
31439999999, placeholderLiftType, 4
31839999999, placeholderLiftType, 4
32239999999, placeholderLiftType, 8
32639999999, placeholderLiftType, 3
33039999999, placeholderLiftType, 3
33439999999, placeholderLiftType, 4
33839999999, placeholderLiftType, 3
34239999999, placeholderLiftType, 3
34639999999, placeholderLiftType, 4
35039999999, placeholderLiftType, 4
35439999999, placeholderLiftType, 3
35839999999, placeholderLiftType, 4
36239999999, placeholderLiftType, 3
36639999999, placeholderLiftType, 3
37039999999, placeholderLiftType, 4
37439999999, placeholderLiftType, 4
37839999999, placeholderLiftType, 4
38239999999, placeholderLiftType, 3
38639999999, placeholderLiftType, 4
39039999999, placeholderLiftType, 4
39439999999, placeholderLiftType, 3
39839999999, placeholderLiftType, 3
40239999999, placeholderLiftType, 4
40639999999, placeholderLiftType, 3
41039999999, placeholderLiftType, 3
41439999999, placeholderLiftType, 3
41799999999, placeholderLiftType, 4
42159999999, placeholderLiftType, 3
42519999999, placeholderLiftType, 4
42919999999, placeholderLiftType, 4
43319999999, placeholderLiftType, 3
43719999999, placeholderLiftType, 3
44119999999, placeholderLiftType, 3
44519999999, placeholderLiftType, 2
44919999999, placeholderLiftType, 3
45319999999, placeholderLiftType, 3
45719999999, placeholderLiftType, 4
46119999999, placeholderLiftType, 3
46519999999, placeholderLiftType, 4
46919999999, placeholderLiftType, 8
47319999999, placeholderLiftType, 4
47719999999, placeholderLiftType, 5
48119999999, placeholderLiftType, 7
48519999999, placeholderLiftType, 2
48919999999, placeholderLiftType, 11
49319999999, placeholderLiftType, 13
49719999999, placeholderLiftType, 8
50119999999, placeholderLiftType, 2
50519999999, placeholderLiftType, 2
50919999999, placeholderLiftType, 3
51319999999, placeholderLiftType, 3
51719999999, placeholderLiftType, 5
52119999999, placeholderLiftType, 14
52519999999, placeholderLiftType, 10
52919999999, placeholderLiftType, 13
53319999999, placeholderLiftType, 14
53719999999, placeholderLiftType, 15
54119999999, placeholderLiftType, 17
54519999999, placeholderLiftType, 6
54919999999, placeholderLiftType, 14
55319999999, placeholderLiftType, 11
55719999999, placeholderLiftType, 2
56119999999, placeholderLiftType, 2
56519999999, placeholderLiftType, 11
56919999999, placeholderLiftType, 10
57319999999, placeholderLiftType, 9
57719999999, placeholderLiftType, 6
58119999999, placeholderLiftType, 3
58519999999, placeholderLiftType, 1
58919999999, placeholderLiftType, 1
59319999999, placeholderLiftType, 1
59719999999, placeholderLiftType, 1
60119999999, placeholderLiftType, 2
60519999999, placeholderLiftType, 2
60919999999, placeholderLiftType, 2
61319999999, placeholderLiftType, 2
61719999999, placeholderLiftType, 2
62119999999, placeholderLiftType, 4
62519999999, placeholderLiftType, 2
62919999999, placeholderLiftType, 10
63319999999, placeholderLiftType, 13
63719999999, placeholderLiftType, 4
64119999999, placeholderLiftType, 3
64519999999, placeholderLiftType, 5
64919999999, placeholderLiftType, 9
65319999999, placeholderLiftType, 7
65719999999, placeholderLiftType, 2
66119999999, placeholderLiftType, 3
66519999999, placeholderLiftType, 2
66919999999, placeholderLiftType, 2
67319999999, placeholderLiftType, 6
67719999999, placeholderLiftType, 7
68119999999, placeholderLiftType, 11
68519999999, placeholderLiftType, 1
68919999999, placeholderLiftType, 2
69319999999, placeholderLiftType, 2
69719999999, placeholderLiftType, 2
70119999999, placeholderLiftType, 1
70519999999, placeholderLiftType, 2
70919999999, placeholderLiftType, 2
71319999999, placeholderLiftType, 2
71719999999, placeholderLiftType, 2
72119999999, placeholderLiftType, 2
72519999999, placeholderLiftType, 3
72919999999, placeholderLiftType, 3
73319999999, placeholderLiftType, 3
73719999999, placeholderLiftType, 3
74119999999, placeholderLiftType, 2
74519999999, placeholderLiftType, 2
74919999999, placeholderLiftType, 3
75319999999, placeholderLiftType, 3
75719999999, placeholderLiftType, 3
76119999999, placeholderLiftType, 2
76519999999, placeholderLiftType, 2
76919999999, placeholderLiftType, 2
77319999999, placeholderLiftType, 2
77719999999, placeholderLiftType, 3
78119999999, placeholderLiftType, 2
78519999999, placeholderLiftType, 2
78919999999, placeholderLiftType, 2
79319999999, placeholderLiftType, 3
79719999999, placeholderLiftType, 3
80119999999, placeholderLiftType, 3
80519999999, placeholderLiftType, 3
80919999999, placeholderLiftType, 3
81319999999, placeholderLiftType, 3
81719999999, placeholderLiftType, 3
82119999999, placeholderLiftType, 3
82519999999, placeholderLiftType, 0
82879999999, placeholderLiftType, 0
83199999999, placeholderLiftType, 0
83599999999, placeholderLiftType, 0
83999999999, placeholderLiftType, 0
84399999999, placeholderLiftType, 0
84799999999, placeholderLiftType, 0
85199999999, placeholderLiftType, 0
85599999999, placeholderLiftType, 0
85999999999, placeholderLiftType, 0
86399999999, placeholderLiftType, 0
86799999999, placeholderLiftType, 0
87199999999, placeholderLiftType, 0
87599999999, placeholderLiftType, 14
87999999999, placeholderLiftType, 18
88399999999, placeholderLiftType, 4
88799999999, placeholderLiftType, 9
89199999999, placeholderLiftType, 7
89599999999, placeholderLiftType, 3
89999999999, placeholderLiftType, 1
90399999999, placeholderLiftType, 10
90759999999, placeholderLiftType, 2
91159999999, placeholderLiftType, 2
91559999999, placeholderLiftType, 3
91919999999, placeholderLiftType, 4
92319999999, placeholderLiftType, 5
92679999999, placeholderLiftType, 11
93079999999, placeholderLiftType, 5
93479999999, placeholderLiftType, 7
93879999999, placeholderLiftType, 10
94279999999, placeholderLiftType, 15
94679999999, placeholderLiftType, 7
95039999999, placeholderLiftType, 20
95439999999, placeholderLiftType, 13
95839999999, placeholderLiftType, 17
96239999999, placeholderLiftType, 19
96639999999, placeholderLiftType, 15
97039999999, placeholderLiftType, 14
97439999999, placeholderLiftType, 18
97839999999, placeholderLiftType, 16
98239999999, placeholderLiftType, 10
98639999999, placeholderLiftType, 12
99039999999, placeholderLiftType, 11
99439999999, placeholderLiftType, 7
99839999999, placeholderLiftType, 16
100239999999, placeholderLiftType, 5
100639999999, placeholderLiftType, 10
101039999999, placeholderLiftType, 6
101439999999, placeholderLiftType, 1
101839999999, placeholderLiftType, 2
102239999999, placeholderLiftType, 4
102639999999, placeholderLiftType, 2
103039999999, placeholderLiftType, 4
103439999999, placeholderLiftType, 8
103839999999, placeholderLiftType, 8
104239999999, placeholderLiftType, 5
104639999999, placeholderLiftType, 6
105039999999, placeholderLiftType, 1
105399999999, placeholderLiftType, 2
105799999999, placeholderLiftType, 1
106199999999, placeholderLiftType, 2
106599999999, placeholderLiftType, 1
106999999999, placeholderLiftType, 2
107399999999, placeholderLiftType, 2
107799999999, placeholderLiftType, 2
108199999999, placeholderLiftType, 2
108599999999, placeholderLiftType, 3
108999999999, placeholderLiftType, 4
109399999999, placeholderLiftType, 2
109799999999, placeholderLiftType, 4
110199999999, placeholderLiftType, 5
110599999999, placeholderLiftType, 1
110999999999, placeholderLiftType, 1
111399999999, placeholderLiftType, 2
111799999999, placeholderLiftType, 3
112199999999, placeholderLiftType, 9
112599999999, placeholderLiftType, 6
112999999999, placeholderLiftType, 4
113399999999, placeholderLiftType, 5
113799999999, placeholderLiftType, 6
114199999999, placeholderLiftType, 6
114599999999, placeholderLiftType, 14
114999999999, placeholderLiftType, 11
115399999999, placeholderLiftType, 12
115799999999, placeholderLiftType, 5
116199999999, placeholderLiftType, 6
116599999999, placeholderLiftType, 10
116999999999, placeholderLiftType, 4
117399999999, placeholderLiftType, 4
117799999999, placeholderLiftType, 11
118199999999, placeholderLiftType, 1
118599999999, placeholderLiftType, 3
118999999999, placeholderLiftType, 8
119399999999, placeholderLiftType, 9
119799999999, placeholderLiftType, 10
120199999999, placeholderLiftType, 2
120599999999, placeholderLiftType, 4
120999999999, placeholderLiftType, 2
121399999999, placeholderLiftType, 4
121799999999, placeholderLiftType, 3
122199999999, placeholderLiftType, 2
122599999999, placeholderLiftType, 3
122999999999, placeholderLiftType, 3
123319999999, placeholderLiftType, 4
123679999999, placeholderLiftType, 3
124079999999, placeholderLiftType, 4
124479999999, placeholderLiftType, 4
124879999999, placeholderLiftType, 4
125279999999, placeholderLiftType, 4
125679999999, placeholderLiftType, 3
126079999999, placeholderLiftType, 4
126479999999, placeholderLiftType, 2
126879999999, placeholderLiftType, 5
127279999999, placeholderLiftType, 4
127679999999, placeholderLiftType, 4
128079999999, placeholderLiftType, 4
128479999999, placeholderLiftType, 4
128879999999, placeholderLiftType, 3
129279999999, placeholderLiftType, 3
129679999999, placeholderLiftType, 4
130079999999, placeholderLiftType, 4
130479999999, placeholderLiftType, 3
130879999999, placeholderLiftType, 3
131279999999, placeholderLiftType, 4
131679999999, placeholderLiftType, 4
132079999999, placeholderLiftType, 3
132479999999, placeholderLiftType, 4
132879999999, placeholderLiftType, 4
133239999999, placeholderLiftType, 3
133599999999, placeholderLiftType, 3
133999999999, placeholderLiftType, 3
134399999999, placeholderLiftType, 3
134799999999, placeholderLiftType, 2
135199999999, placeholderLiftType, 3
135599999999, placeholderLiftType, 3
135999999999, placeholderLiftType, 3
136399999999, placeholderLiftType, 6
136799999999, placeholderLiftType, 20
137199999999, placeholderLiftType, 20
137599999999, placeholderLiftType, 20
137999999999, placeholderLiftType, 21
138399999999, placeholderLiftType, 20
138799999999, placeholderLiftType, 9
139199999999, placeholderLiftType, 8
139599999999, placeholderLiftType, 6
139959999999, placeholderLiftType, 3
140359999999, placeholderLiftType, 10
140759999999, placeholderLiftType, 11
141159999999, placeholderLiftType, 4
141559999999, placeholderLiftType, 2
141959999999, placeholderLiftType, 2
142359999999, placeholderLiftType, 7
142759999999, placeholderLiftType, 8
143159999999, placeholderLiftType, 11
143559999999, placeholderLiftType, 2
143959999999, placeholderLiftType, 1
144359999999, placeholderLiftType, 2
144759999999, placeholderLiftType, 8
145159999999, placeholderLiftType, 2
145559999999, placeholderLiftType, 1
145959999999, placeholderLiftType, 1
146359999999, placeholderLiftType, 1
146759999999, placeholderLiftType, 2
147159999999, placeholderLiftType, 2
147559999999, placeholderLiftType, 2
147959999999, placeholderLiftType, 3
148359999999, placeholderLiftType, 4
148759999999, placeholderLiftType, 2
149159999999, placeholderLiftType, 6
149519999999, placeholderLiftType, 7
149919999999, placeholderLiftType, 8
150319999999, placeholderLiftType, 8
150719999999, placeholderLiftType, 10
151079999999, placeholderLiftType, 9
151479999999, placeholderLiftType, 6
151879999999, placeholderLiftType, 5
152279999999, placeholderLiftType, 7
152679999999, placeholderLiftType, 10
153079999999, placeholderLiftType, 13
153479999999, placeholderLiftType, 15
153879999999, placeholderLiftType, 6
154279999999, placeholderLiftType, 7
