9, 1414901370999031867, -9.2088995, -3.2923, 0.72639996
3, 1414901370998116340, 289.0, -19.616302, 85.488525
11, 1414901370997200812, -0.48666382, 0.47549438, 0.32115173, 0.65870667, -1.0
4, 1414901370996590000, -0.42052868, 0.047893506, -0.10254691
10, 1414901370962319221, 0.0037994385, -0.06794739, 0.004760742
9, 1414901370961434211, -9.2088995, -3.2923, 0.72639996
3, 1414901476548287238, 241.0, -7.828171, -24.502274
4, 1414901476550911000, 0.08407137, -0.11740651, -0.028596902
9, 1414901476588997687, 4.0291, -1.3357999, 8.840199
3, 1414901476628182258, 241.0, -7.828171, -24.502274
4, 1414901476630898000, 0.08407137, -0.11740651, -0.028596902
10, 1414901476669808234, -0.019454956, -0.002319336, 0.0016021729
11, 1414901476707161750, 0.14793396, -0.16546631, 0.84558105, 0.48550415, -1.0
9, 1414901476708870734, 4.0291, -1.3357999, 8.840199
11, 1414901476747200812, 0.14793396, -0.16546631, 0.84558105, 0.48550415, -1.0
4, 1414901476750649000, 0.08407137, -0.11740651, -0.028596902
10, 1414901476789955939, -0.019454956, -0.002319336, 0.0016021729
3, 1414901476828011359, 241.0, -7.828171, -24.502274
10, 1414901476869759406, -0.10772705, -0.09236145, 0.035110474
11, 1414901476907234992, 0.27850342, 0.61117554, -0.6973114, 0.25022888, -1.0
1, 1414901476946633000, -6.01618, -9.532365, -1.1565491
9, 1414901476948952521, -6.4579, -7.3005, 1.0823
3, 1414901476988045539, 110.0, -50.491226, 76.31305
1, 1414901477026619000, -5.8485856, -11.213094, -1.7598879
10, 1414901477029793586, -0.027908325, -0.3533783, -0.40899658
9, 1414901477068978156, -5.0484, -7.7096996, 3.3532
11, 1414901477107277717, -0.27796936, -0.4513092, 0.84788513, 0.0105896, -1.0
11, 1414901477147225226, -0.27796936, -0.4123993, 0.8638458, 0.08000183, -1.0
1, 1414901477186653000, -3.0377932, -4.9642277, 4.302231
3, 1414901477228096809, 192.0, -47.42581, 29.052628
3, 1414901477268013801, 199.0, -44.807785, 24.600754
10, 1414901477269753303, 0.036865234, 0.30155945, -0.08087158
10, 1414901477309761848, 0.02104187, 0.15779114, -0.056488037
3, 1414901477348091926, 207.0, -36.752365, 18.875214
10, 1414901477389870490, -0.015472412, 0.15228271, -0.12738037
11, 1414901477467263068, -0.19915771, -0.15600586, 0.91648865, 0.30989075, -1.0
1, 1414901477546669000, -5.637896, -1.4830583, 10.651653
9, 1414901477549080695, -3.29, -2.97, 8.7478
